datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_gfs_70m,original_gfs_wind_speed_70m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-01 17:15:00,0.0,49.56169736680007,6.9621031129615485,48.47087975550888,337.4592628338133,17,9,1,7.051047429432252,6.173869405689994,6.9621031129615485,6.938499770423487,6.8677235,6.985706455499609,7.001511,49.56169736680007,49.56169736680007
2022-09-01 17:30:00,0.1193,50.46128362730967,7.079631547483818,50.12118284812812,354.83950728881274,17,9,1,6.9621031129615485,6.376137952930641,7.079631547483818,7.116388403364894,6.8926344,7.0428746916027425,7.0267015,50.341983627309666,50.341983627309666
2022-09-01 17:45:00,0.0,50.46128362730967,7.079631547483818,50.12118284812812,354.83950728881274,17,9,1,7.079631547483818,6.30734104392035,7.079631547483818,7.116388403364894,6.9607973,7.0428746916027425,6.9360375,50.46128362730967,50.46128362730967
2022-09-01 18:00:00,0.0,54.88196308915293,7.127181111627066,50.79671059793362,362.0373563063789,18,9,0,7.079631547483818,6.6165438565617904,7.127181111627066,7.21148753165139,7.040938,7.0428746916027425,6.980208,54.88196308915293,54.88196308915293
2022-09-01 18:15:00,12.2786,57.18219741987589,7.127181111627066,50.79671059793362,362.0373563063789,18,9,0,7.127181111627066,6.716901205830236,7.127181111627066,7.21148753165139,7.098315,7.0428746916027425,7.150825,44.903597419875894,44.903597419875894
2022-09-01 18:30:00,28.7819,60.38491271180962,7.294660943694547,53.21207828346262,388.1640691871915,18,9,0,7.127181111627066,6.64885843035771,7.294660943694547,7.21148753165139,7.1565003,7.377834355737705,7.342347,31.60301271180962,31.60301271180962
2022-09-01 18:45:00,16.2184,64.73483857242137,7.446682230367067,55.45307624006463,412.9414374560795,18,9,0,7.294660943694547,6.432290453318926,7.446682230367067,7.224842497604312,7.233166,7.6685219631298205,7.66883,48.516438572421364,48.516438572421364
2022-09-01 19:00:00,44.248,65.1879109807645,7.4921385783055605,56.13214047653447,420.54977514711095,19,9,0,7.446682230367067,6.700696649278502,7.4921385783055605,7.224842497604312,7.281509,7.759434659006809,7.989338,20.939910980764502,20.939910980764502
2022-09-01 19:15:00,71.5216,65.1879109807645,7.643370193862196,58.421107920421015,446.5341549713526,19,9,0,7.4921385783055605,6.416740072083095,7.643370193862196,7.224842497604312,7.292034,8.061897890120079,8.906472,-6.333689019235507,6.333689019235507
2022-09-01 19:30:00,95.1368,64.73483857242137,7.4748702814558285,55.87368572459154,417.6485529381521,19,9,0,7.643370193862196,6.576383164722647,7.4748702814558285,6.701521948846382,7.1974254,8.248218614065275,9.623462,-30.401961427578627,30.401961427578627
